date,province,producer,generation_type,megawatt_hours
2017-07,Northwest Territories,industries,hydraulic turbine,0.0
2017-07,Northwest Territories,industries,solar,0.0
2017-07,Northwest Territories,industries,wind power turbine,1425.0
2017-07,Nova Scotia,electric utilities,combustible fuels,567915.0
2017-07,Nova Scotia,electric utilities,hydraulic turbine,56649.0
2017-07,Nova Scotia,electric utilities,other types of electricity generation,0.0
2017-07,Nova Scotia,electric utilities,solar,0.0
2017-07,Nova Scotia,electric utilities,tidal power turbine,482.0
2017-07,Nova Scotia,electric utilities,wind power turbine,66218.0
2017-07,Nova Scotia,industries,combustible fuels,16974.0
2017-07,Nova Scotia,industries,hydraulic turbine,0.0
2017-07,Nova Scotia,industries,other types of electricity generation,0.0
2017-07,Nova Scotia,industries,solar,0.0
2017-07,Nova Scotia,industries,tidal power turbine,0.0
2017-07,Nova Scotia,industries,wind power turbine,2665.0
2017-07,Nunavut,electric utilities,combustible fuels,13524.0
2017-07,Nunavut,electric utilities,hydraulic turbine,0.0
2017-07,Nunavut,electric utilities,solar,0.0
2017-07,Nunavut,electric utilities,wind power turbine,0.0
2017-07,Nunavut,industries,combustible fuels,0.0
2017-07,Nunavut,industries,hydraulic turbine,0.0
2017-07,Nunavut,industries,solar,0.0
2017-07,Nunavut,industries,wind power turbine,0.0
2017-07,Ontario,electric utilities,combustible fuels,563465.0
2017-07,Ontario,electric utilities,hydraulic turbine,3238474.0
2017-07,Ontario,electric utilities,nuclear steam turbine,8330900.0
2017-07,Ontario,electric utilities,other types of electricity generation,0.0
2017-07,Ontario,electric utilities,solar,211322.0
2017-07,Ontario,electric utilities,wind power turbine,407631.0
2017-07,Ontario,industries,combustible fuels,287007.0
2017-07,Ontario,industries,hydraulic turbine,36932.0
2017-07,Ontario,industries,other types of electricity generation,0.0
2017-07,Ontario,industries,solar,47359.0
2017-07,Ontario,industries,wind power turbine,9916.0
2017-07,Prince Edward Island,electric utilities,combustible fuels,116.0
2017-07,Prince Edward Island,electric utilities,hydraulic turbine,0.0
2017-07,Prince Edward Island,electric utilities,other types of electricity generation,0.0
2017-07,Prince Edward Island,electric utilities,solar,0.0
2017-07,Prince Edward Island,electric utilities,tidal power turbine,0.0
2017-07,Prince Edward Island,electric utilities,wind power turbine,28362.0
2017-07,Prince Edward Island,industries,combustible fuels,134.0
2017-07,Prince Edward Island,industries,other types of electricity generation,0.0
2017-07,Prince Edward Island,industries,solar,0.0
2017-07,Prince Edward Island,industries,tidal power turbine,0.0
2017-07,Prince Edward Island,industries,wind power turbine,0.0
2017-07,Quebec,electric utilities,combustible fuels,94993.0
2017-07,Quebec,electric utilities,hydraulic turbine,14133308.0
2017-07,Quebec,electric utilities,nuclear steam turbine,0.0
2017-07,Quebec,electric utilities,other types of electricity generation,0.0
2017-07,Quebec,electric utilities,solar,171.0
2017-07,Quebec,electric utilities,wind power turbine,596429.0
2017-07,Quebec,industries,combustible fuels,96944.0
2017-07,Quebec,industries,hydraulic turbine,1760789.0
2017-07,Quebec,industries,other types of electricity generation,0.0
2017-07,Quebec,industries,solar,0.0
2017-07,Quebec,industries,wind power turbine,20042.0
2017-07,Saskatchewan,electric utilities,combustible fuels,1701417.0
2017-07,Saskatchewan,electric utilities,hydraulic turbine,282039.0
2017-07,Saskatchewan,electric utilities,other types of electricity generation,0.0
2017-07,Saskatchewan,electric utilities,solar,0.0
2017-07,Saskatchewan,electric utilities,wind power turbine,41144.0
2017-07,Saskatchewan,industries,combustible fuels,26448.0
2017-07,Saskatchewan,industries,hydraulic turbine,0.0
2017-07,Saskatchewan,industries,other types of electricity generation,0.0
2017-07,Saskatchewan,industries,solar,0.0
2017-07,Saskatchewan,industries,wind power turbine,0.0
2017-07,Yukon,electric utilities,combustible fuels,1482.0
2017-07,Yukon,electric utilities,hydraulic turbine,30410.0
2017-07,Yukon,electric utilities,other types of electricity generation,0.0
2017-07,Yukon,electric utilities,solar,0.0
2017-07,Yukon,electric utilities,wind power turbine,0.0
2017-07,Yukon,industries,combustible fuels,0.0
2017-07,Yukon,industries,solar,0.0
2017-07,Yukon,industries,wind power turbine,0.0
2017-08,Alberta,electric utilities,combustible fuels,4695363.0
2017-08,Alberta,electric utilities,hydraulic turbine,182821.0
2017-08,Alberta,electric utilities,other types of electricity generation,12965.0
2017-08,Alberta,electric utilities,solar,0.0
2017-08,Alberta,electric utilities,wind power turbine,223556.0
2017-08,Alberta,industries,combustible fuels,1784967.0
2017-08,Alberta,industries,hydraulic turbine,0.0
2017-08,Alberta,industries,other types of electricity generation,0.0
2017-08,Alberta,industries,solar,210.0
2017-08,Alberta,industries,wind power turbine,289.0
2017-08,British Columbia,electric utilities,combustible fuels,142502.0
2017-08,British Columbia,electric utilities,hydraulic turbine,5099503.0
2017-08,British Columbia,electric utilities,other types of electricity generation,0.0
2017-08,British Columbia,electric utilities,solar,0.0
2017-08,British Columbia,electric utilities,tidal power turbine,0.0
2017-08,British Columbia,electric utilities,wind power turbine,95451.0
2017-08,British Columbia,industries,combustible fuels,417556.0
2017-08,British Columbia,industries,hydraulic turbine,689465.0
2017-08,British Columbia,industries,other types of electricity generation,0.0
2017-08,British Columbia,industries,solar,0.0
2017-08,British Columbia,industries,tidal power turbine,0.0
2017-08,British Columbia,industries,wind power turbine,1880.0
2017-08,Manitoba,electric utilities,combustible fuels,2446.0
2017-08,Manitoba,electric utilities,hydraulic turbine,3188950.0
2017-08,Manitoba,electric utilities,other types of electricity generation,0.0
2017-08,Manitoba,electric utilities,solar,0.0
2017-08,Manitoba,electric utilities,wind power turbine,36638.0
2017-08,Manitoba,industries,combustible fuels,5985.0
2017-08,Manitoba,industries,hydraulic turbine,0.0
2017-08,Manitoba,industries,other types of electricity generation,0.0
2017-08,Manitoba,industries,solar,0.0
2017-08,Manitoba,industries,wind power turbine,0.0
2017-08,New Brunswick,electric utilities,combustible fuels,318963.0
2017-08,New Brunswick,electric utilities,hydraulic turbine,58592.0
2017-08,New Brunswick,electric utilities,nuclear steam turbine,431080.0
2017-08,New Brunswick,electric utilities,other types of electricity generation,0.0
2017-08,New Brunswick,electric utilities,solar,0.0
2017-08,New Brunswick,electric utilities,tidal power turbine,0.0
2017-08,New Brunswick,electric utilities,wind power turbine,46597.0
2017-08,New Brunswick,industries,combustible fuels,48281.0
2017-08,New Brunswick,industries,hydraulic turbine,0.0
2017-08,New Brunswick,industries,other types of electricity generation,0.0
2017-08,New Brunswick,industries,solar,0.0
2017-08,New Brunswick,industries,tidal power turbine,0.0
2017-08,New Brunswick,industries,wind power turbine,0.0
2017-08,Newfoundland and Labrador,electric utilities,combustible fuels,60875.0
2017-08,Newfoundland and Labrador,electric utilities,hydraulic turbine,2191296.0
2017-08,Newfoundland and Labrador,electric utilities,other types of electricity generation,0.0
2017-08,Newfoundland and Labrador,electric utilities,solar,0.0
2017-08,Newfoundland and Labrador,electric utilities,tidal power turbine,0.0
2017-08,Newfoundland and Labrador,electric utilities,wind power turbine,10546.0
2017-08,Newfoundland and Labrador,industries,combustible fuels,27158.0
2017-08,Newfoundland and Labrador,industries,hydraulic turbine,0.0
2017-08,Newfoundland and Labrador,industries,other types of electricity generation,0.0
2017-08,Newfoundland and Labrador,industries,solar,0.0
2017-08,Newfoundland and Labrador,industries,tidal power turbine,0.0
2017-08,Newfoundland and Labrador,industries,wind power turbine,0.0
2017-08,Northwest Territories,electric utilities,combustible fuels,12760.0
2017-08,Northwest Territories,electric utilities,hydraulic turbine,17577.0
2017-08,Northwest Territories,electric utilities,solar,39.0
2017-08,Northwest Territories,electric utilities,wind power turbine,0.0
2017-08,Northwest Territories,industries,combustible fuels,24520.0
2017-08,Northwest Territories,industries,hydraulic turbine,0.0
2017-08,Northwest Territories,industries,solar,0.0
2017-08,Northwest Territories,industries,wind power turbine,961.0
2017-08,Nova Scotia,electric utilities,combustible fuels,636637.0
2017-08,Nova Scotia,electric utilities,hydraulic turbine,39972.0
2017-08,Nova Scotia,electric utilities,other types of electricity generation,0.0
2017-08,Nova Scotia,electric utilities,solar,0.0
2017-08,Nova Scotia,electric utilities,tidal power turbine,0.0
2017-08,Nova Scotia,electric utilities,wind power turbine,69739.0
2017-08,Nova Scotia,industries,combustible fuels,16039.0
2017-08,Nova Scotia,industries,hydraulic turbine,0.0
2017-08,Nova Scotia,industries,other types of electricity generation,0.0
2017-08,Nova Scotia,industries,solar,0.0
2017-08,Nova Scotia,industries,tidal power turbine,0.0
2017-08,Nova Scotia,industries,wind power turbine,1165.0
2017-08,Nunavut,electric utilities,combustible fuels,14638.0
2017-08,Nunavut,electric utilities,hydraulic turbine,0.0
2017-08,Nunavut,electric utilities,solar,0.0
2017-08,Nunavut,electric utilities,wind power turbine,0.0
2017-08,Nunavut,industries,combustible fuels,0.0
2017-08,Nunavut,industries,hydraulic turbine,0.0
2017-08,Nunavut,industries,solar,0.0
2017-08,Nunavut,industries,wind power turbine,0.0
2017-08,Ontario,electric utilities,combustible fuels,681550.0
2017-08,Ontario,electric utilities,hydraulic turbine,3071678.0
2017-08,Ontario,electric utilities,nuclear steam turbine,7921070.0
2017-08,Ontario,electric utilities,other types of electricity generation,0.0
2017-08,Ontario,electric utilities,solar,213027.0
2017-08,Ontario,electric utilities,wind power turbine,511094.0
2017-08,Ontario,industries,combustible fuels,292697.0
2017-08,Ontario,industries,hydraulic turbine,44299.0
2017-08,Ontario,industries,other types of electricity generation,0.0
2017-08,Ontario,industries,solar,48790.0
2017-08,Ontario,industries,wind power turbine,15103.0
2017-08,Prince Edward Island,electric utilities,combustible fuels,315.0
2017-08,Prince Edward Island,electric utilities,hydraulic turbine,0.0
2017-08,Prince Edward Island,electric utilities,other types of electricity generation,0.0
2017-08,Prince Edward Island,electric utilities,solar,0.0
2017-08,Prince Edward Island,electric utilities,tidal power turbine,0.0
2017-08,Prince Edward Island,electric utilities,wind power turbine,30713.0
2017-08,Prince Edward Island,industries,combustible fuels,108.0
2017-08,Prince Edward Island,industries,other types of electricity generation,0.0
2017-08,Prince Edward Island,industries,solar,0.0
2017-08,Prince Edward Island,industries,tidal power turbine,0.0
2017-08,Prince Edward Island,industries,wind power turbine,0.0
2017-08,Quebec,electric utilities,combustible fuels,97253.0
2017-08,Quebec,electric utilities,hydraulic turbine,14077532.0
2017-08,Quebec,electric utilities,nuclear steam turbine,0.0
2017-08,Quebec,electric utilities,other types of electricity generation,0.0
2017-08,Quebec,electric utilities,solar,160.0
2017-08,Quebec,electric utilities,wind power turbine,612831.0
2017-08,Quebec,industries,combustible fuels,105413.0
2017-08,Quebec,industries,hydraulic turbine,1590067.0
2017-08,Quebec,industries,other types of electricity generation,0.0
2017-08,Quebec,industries,solar,0.0
2017-08,Quebec,industries,wind power turbine,22411.0
2017-08,Saskatchewan,electric utilities,combustible fuels,1793504.0
2017-08,Saskatchewan,electric utilities,hydraulic turbine,219823.0
2017-08,Saskatchewan,electric utilities,other types of electricity generation,0.0
2017-08,Saskatchewan,electric utilities,solar,0.0
2017-08,Saskatchewan,electric utilities,wind power turbine,34734.0
2017-08,Saskatchewan,industries,combustible fuels,26661.0
2017-08,Saskatchewan,industries,hydraulic turbine,0.0
2017-08,Saskatchewan,industries,other types of electricity generation,0.0
2017-08,Saskatchewan,industries,solar,0.0
2017-08,Saskatchewan,industries,wind power turbine,0.0
2017-08,Yukon,electric utilities,combustible fuels,1604.0
2017-08,Yukon,electric utilities,hydraulic turbine,31205.0
2017-08,Yukon,electric utilities,other types of electricity generation,0.0
2017-08,Yukon,electric utilities,solar,0.0
2017-08,Yukon,electric utilities,wind power turbine,0.0
2017-08,Yukon,industries,combustible fuels,0.0
2017-08,Yukon,industries,solar,0.0
2017-08,Yukon,industries,wind power turbine,0.0
2017-09,Alberta,electric utilities,combustible fuels,4151115.0
2017-09,Alberta,electric utilities,hydraulic turbine,158940.0
2017-09,Alberta,electric utilities,other types of electricity generation,15764.0
2017-09,Alberta,electric utilities,solar,0.0
2017-09,Alberta,electric utilities,wind power turbine,283335.0
2017-09,Alberta,industries,combustible fuels,1618057.0
2017-09,Alberta,industries,hydraulic turbine,0.0
2017-09,Alberta,industries,other types of electricity generation,0.0
2017-09,Alberta,industries,solar,174.0
2017-09,Alberta,industries,wind power turbine,270.0
2017-09,British Columbia,electric utilities,combustible fuels,67191.0
2017-09,British Columbia,electric utilities,hydraulic turbine,4661005.0
2017-09,British Columbia,electric utilities,other types of electricity generation,0.0
2017-09,British Columbia,electric utilities,solar,0.0
2017-09,British Columbia,electric utilities,tidal power turbine,0.0
2017-09,British Columbia,electric utilities,wind power turbine,108852.0
2017-09,British Columbia,industries,combustible fuels,388491.0
2017-09,British Columbia,industries,hydraulic turbine,707872.0
2017-09,British Columbia,industries,other types of electricity generation,0.0
2017-09,British Columbia,industries,solar,0.0
2017-09,British Columbia,industries,tidal power turbine,0.0
2017-09,British Columbia,industries,wind power turbine,2170.0
2017-09,Manitoba,electric utilities,combustible fuels,8254.0
2017-09,Manitoba,electric utilities,hydraulic turbine,2794485.0
