"REF_DATE","GEO","DGUID","Components of population growth","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995/1996","Northwest Territories","2016A000261","Deaths","Persons","249","units","0","v391089","14.2","132","","","","0"
"1995/1996","Northwest Territories","2016A000261","Immigrants","Persons","249","units","0","v391104","14.3","114","","","","0"
"1995/1996","Northwest Territories","2016A000261","Net emigration","Persons","249","units","0","v1566834756","14.13","50","","","","0"
"1995/1996","Northwest Territories","2016A000261","Emigrants","Persons","249","units","0","v29768578","14.9","43","","","","0"
"1995/1996","Northwest Territories","2016A000261","Returning emigrants","Persons","249","units","0","v29768579","14.10","10","","","","0"
"1995/1996","Northwest Territories","2016A000261","Net temporary emigration","Persons","249","units","0","v29768580","14.11","17","","","","0"
"1995/1996","Northwest Territories","2016A000261","Net non-permanent residents","Persons","249","units","0","v29768581","14.12","37","","","","0"
"1995/1996","Northwest Territories","2016A000261","Net interprovincial migration","Persons","249","units","0","v391133","14.5","-554","","","","0"
"1995/1996","Northwest Territories","2016A000261","Residual deviation","Persons","249","units","0","v53437085","14.8","0","","","","0"
"1995/1996","Nunavut","2016A000262","Births","Persons","249","units","0","v391075","15.1","739","","","","0"
"1995/1996","Nunavut","2016A000262","Deaths","Persons","249","units","0","v391090","15.2","105","","","","0"
"1995/1996","Nunavut","2016A000262","Immigrants","Persons","249","units","0","v391105","15.3","8","","","","0"
"1995/1996","Nunavut","2016A000262","Net emigration","Persons","249","units","0","v1566834757","15.13","9","","","","0"
"1995/1996","Nunavut","2016A000262","Emigrants","Persons","249","units","0","v29768582","15.9","5","","","","0"
"1995/1996","Nunavut","2016A000262","Returning emigrants","Persons","249","units","0","v29768583","15.10","0","","","","0"
"1995/1996","Nunavut","2016A000262","Net temporary emigration","Persons","249","units","0","v29768584","15.11","4","","","","0"
"1995/1996","Nunavut","2016A000262","Net non-permanent residents","Persons","249","units","0","v29768585","15.12","8","","","","0"
"1995/1996","Nunavut","2016A000262","Net interprovincial migration","Persons","249","units","0","v391134","15.5","-104","","","","0"
"1995/1996","Nunavut","2016A000262","Residual deviation","Persons","249","units","0","v53437086","15.8","154","","","","0"
"1996/1997","Canada","2016A000011124","Births","Persons","249","units","0","v391069","1.1","357313","","","","0"
"1996/1997","Canada","2016A000011124","Deaths","Persons","249","units","0","v391084","1.2","217221","","","","0"
"1996/1997","Canada","2016A000011124","Immigrants","Persons","249","units","0","v391099","1.3","224857","","","","0"
"1996/1997","Canada","2016A000011124","Net emigration","Persons","249","units","0","v1566834743","1.13","59423","","","","0"
"1996/1997","Canada","2016A000011124","Emigrants","Persons","249","units","0","v29768526","1.9","52815","","","","0"
"1996/1997","Canada","2016A000011124","Returning emigrants","Persons","249","units","0","v29768527","1.10","18956","","","","0"
"1996/1997","Canada","2016A000011124","Net temporary emigration","Persons","249","units","0","v29768528","1.11","25564","","","","0"
"1996/1997","Canada","2016A000011124","Net non-permanent residents","Persons","249","units","0","v29768529","1.12","182","","","","0"
"1996/1997","Canada","2016A000011124","Residual deviation","Persons","249","units","0","v53437072","1.8","-9978","","","","0"
"1996/1997","Newfoundland and Labrador","2016A000210","Births","Persons","249","units","0","v391070","2.1","5542","","","","0"
"1996/1997","Newfoundland and Labrador","2016A000210","Deaths","Persons","249","units","0","v391085","2.2","4181","","","","0"
"1996/1997","Newfoundland and Labrador","2016A000210","Immigrants","Persons","249","units","0","v391100","2.3","479","","","","0"
"1996/1997","Newfoundland and Labrador","2016A000210","Net emigration","Persons","249","units","0","v1566834744","2.13","208","","","","0"
"1996/1997","Newfoundland and Labrador","2016A000210","Emigrants","Persons","249","units","0","v29768530","2.9","187","","","","0"
"1996/1997","Newfoundland and Labrador","2016A000210","Returning emigrants","Persons","249","units","0","v29768531","2.10","84","","","","0"
"1996/1997","Newfoundland and Labrador","2016A000210","Net temporary emigration","Persons","249","units","0","v29768532","2.11","105","","","","0"
"1996/1997","Newfoundland and Labrador","2016A000210","Net non-permanent residents","Persons","249","units","0","v29768533","2.12","-11","","","","0"
"1996/1997","Newfoundland and Labrador","2016A000210","Net interprovincial migration","Persons","249","units","0","v391129","2.5","-8134","","","","0"
"1996/1997","Newfoundland and Labrador","2016A000210","Residual deviation","Persons","249","units","0","v53437073","2.8","-2274","","","","0"
"1996/1997","Prince Edward Island","2016A000211","Births","Persons","249","units","0","v391076","3.1","1616","","","","0"
"1996/1997","Prince Edward Island","2016A000211","Deaths","Persons","249","units","0","v391091","3.2","1192","","","","0"
"1996/1997","Prince Edward Island","2016A000211","Immigrants","Persons","249","units","0","v391106","3.3","185","","","","0"
"1996/1997","Prince Edward Island","2016A000211","Net emigration","Persons","249","units","0","v1566834745","3.13","36","","","","0"
"1996/1997","Prince Edward Island","2016A000211","Emigrants","Persons","249","units","0","v29768534","3.9","57","","","","0"
"1996/1997","Prince Edward Island","2016A000211","Returning emigrants","Persons","249","units","0","v29768535","3.10","57","","","","0"
"1996/1997","Prince Edward Island","2016A000211","Net temporary emigration","Persons","249","units","0","v29768536","3.11","36","","","","0"
"1996/1997","Prince Edward Island","2016A000211","Net non-permanent residents","Persons","249","units","0","v29768537","3.12","-55","","","","0"
"1996/1997","Prince Edward Island","2016A000211","Net interprovincial migration","Persons","249","units","0","v391135","3.5","136","","","","0"
"1996/1997","Prince Edward Island","2016A000211","Residual deviation","Persons","249","units","0","v53437074","3.8","-296","","","","0"
"1996/1997","Nova Scotia","2016A000212","Births","Persons","249","units","0","v391077","4.1","10158","","","","0"
"1996/1997","Nova Scotia","2016A000212","Deaths","Persons","249","units","0","v391092","4.2","7979","","","","0"
"1996/1997","Nova Scotia","2016A000212","Immigrants","Persons","249","units","0","v391107","4.3","3111","","","","0"
"1996/1997","Nova Scotia","2016A000212","Net emigration","Persons","249","units","0","v1566834746","4.13","874","","","","0"
"1996/1997","Nova Scotia","2016A000212","Emigrants","Persons","249","units","0","v29768538","4.9","768","","","","0"
"1996/1997","Nova Scotia","2016A000212","Returning emigrants","Persons","249","units","0","v29768539","4.10","270","","","","0"
"1996/1997","Nova Scotia","2016A000212","Net temporary emigration","Persons","249","units","0","v29768540","4.11","376","","","","0"
"1996/1997","Nova Scotia","2016A000212","Net non-permanent residents","Persons","249","units","0","v29768541","4.12","106","","","","0"
"1996/1997","Nova Scotia","2016A000212","Net interprovincial migration","Persons","249","units","0","v391136","4.5","-1648","","","","0"
"1996/1997","Nova Scotia","2016A000212","Residual deviation","Persons","249","units","0","v53437075","4.8","-1799","","","","0"
"1996/1997","New Brunswick","2016A000213","Births","Persons","249","units","0","v391078","5.1","8072","","","","0"
"1996/1997","New Brunswick","2016A000213","Deaths","Persons","249","units","0","v391093","5.2","6081","","","","0"
"1996/1997","New Brunswick","2016A000213","Immigrants","Persons","249","units","0","v391108","5.3","673","","","","0"
"1996/1997","New Brunswick","2016A000213","Net emigration","Persons","249","units","0","v1566834747","5.13","269","","","","0"
"1996/1997","New Brunswick","2016A000213","Emigrants","Persons","249","units","0","v29768542","5.9","380","","","","0"
"1996/1997","New Brunswick","2016A000213","Returning emigrants","Persons","249","units","0","v29768543","5.10","334","","","","0"
"1996/1997","New Brunswick","2016A000213","Net temporary emigration","Persons","249","units","0","v29768544","5.11","223","","","","0"
"1996/1997","New Brunswick","2016A000213","Net non-permanent residents","Persons","249","units","0","v29768545","5.12","27","","","","0"
"1996/1997","New Brunswick","2016A000213","Net interprovincial migration","Persons","249","units","0","v391137","5.5","-1263","","","","0"
"1996/1997","New Brunswick","2016A000213","Residual deviation","Persons","249","units","0","v53437076","5.8","-916","","","","0"
"1996/1997","Quebec","2016A000224","Births","Persons","249","units","0","v391079","6.1","82914","","","","0"
"1996/1997","Quebec","2016A000224","Deaths","Persons","249","units","0","v391094","6.2","54205","","","","0"
"1996/1997","Quebec","2016A000224","Immigrants","Persons","249","units","0","v391109","6.3","27991","","","","0"
"1996/1997","Quebec","2016A000224","Net emigration","Persons","249","units","0","v1566834748","6.13","10640","","","","0"
"1996/1997","Quebec","2016A000224","Emigrants","Persons","249","units","0","v29768546","6.9","9424","","","","0"
"1996/1997","Quebec","2016A000224","Returning emigrants","Persons","249","units","0","v29768547","6.10","2859","","","","0"
"1996/1997","Quebec","2016A000224","Net temporary emigration","Persons","249","units","0","v29768548","6.11","4075","","","","0"
"1996/1997","Quebec","2016A000224","Net non-permanent residents","Persons","249","units","0","v29768549","6.12","-954","","","","0"
"1996/1997","Quebec","2016A000224","Net interprovincial migration","Persons","249","units","0","v391138","6.5","-17436","","","","0"
"1996/1997","Quebec","2016A000224","Residual deviation","Persons","249","units","0","v53437077","6.8","44","","","","0"
"1996/1997","Ontario","2016A000235","Births","Persons","249","units","0","v391080","7.1","136335","","","","0"
"1996/1997","Ontario","2016A000235","Deaths","Persons","249","units","0","v391095","7.2","80424","","","","0"
"1996/1997","Ontario","2016A000235","Immigrants","Persons","249","units","0","v391110","7.3","119401","","","","0"
"1996/1997","Ontario","2016A000235","Net emigration","Persons","249","units","0","v1566834749","7.13","27130","","","","0"
"1996/1997","Ontario","2016A000235","Emigrants","Persons","249","units","0","v29768550","7.9","24838","","","","0"
"1996/1997","Ontario","2016A000235","Returning emigrants","Persons","249","units","0","v29768551","7.10","8329","","","","0"
"1996/1997","Ontario","2016A000235","Net temporary emigration","Persons","249","units","0","v29768552","7.11","10621","","","","0"
"1996/1997","Ontario","2016A000235","Net non-permanent residents","Persons","249","units","0","v29768553","7.12","-3156","","","","0"
"1996/1997","Ontario","2016A000235","Net interprovincial migration","Persons","249","units","0","v391139","7.5","1977","","","","0"
"1996/1997","Ontario","2016A000235","Residual deviation","Persons","249","units","0","v53437078","7.8","-2255","","","","0"
"1996/1997","Manitoba","2016A000246","Births","Persons","249","units","0","v391081","8.1","15009","","","","0"
"1996/1997","Manitoba","2016A000246","Deaths","Persons","249","units","0","v391096","8.2","9626","","","","0"
"1996/1997","Manitoba","2016A000246","Immigrants","Persons","249","units","0","v391111","8.3","4030","","","","0"
"1996/1997","Manitoba","2016A000246","Net emigration","Persons","249","units","0","v1566834750","8.13","1759","","","","0"
"1996/1997","Manitoba","2016A000246","Emigrants","Persons","249","units","0","v29768554","8.9","1853","","","","0"
"1996/1997","Manitoba","2016A000246","Returning emigrants","Persons","249","units","0","v29768555","8.10","656","","","","0"
"1996/1997","Manitoba","2016A000246","Net temporary emigration","Persons","249","units","0","v29768556","8.11","562","","","","0"
"1996/1997","Manitoba","2016A000246","Net non-permanent residents","Persons","249","units","0","v29768557","8.12","-56","","","","0"
"1996/1997","Manitoba","2016A000246","Net interprovincial migration","Persons","249","units","0","v391140","8.5","-5873","","","","0"
"1996/1997","Manitoba","2016A000246","Residual deviation","Persons","249","units","0","v53437079","8.8","207","","","","0"
"1996/1997","Saskatchewan","2016A000247","Births","Persons","249","units","0","v391082","9.1","13114","","","","0"
"1996/1997","Saskatchewan","2016A000247","Deaths","Persons","249","units","0","v391097","9.2","8886","","","","0"
"1996/1997","Saskatchewan","2016A000247","Immigrants","Persons","249","units","0","v391112","9.3","1775","","","","0"
"1996/1997","Saskatchewan","2016A000247","Net emigration","Persons","249","units","0","v1566834751","9.13","1160","","","","0"
